Parameter,Item,Prevalence,Value,Probability
vague,response1,gamma,0.7436104486696422,0.0008600000000000087
vague,response1,delta,2.2601951146498322,0.0008600000000000087
accidental_low,response0,gamma,0.42125502694398165,0.0008600000000000087
accidental_low,response0,delta,1.410912664141506,0.0008600000000000087
accidental_low,response1,gamma,0.22722900588996708,0.0008600000000000087
accidental_low,response1,delta,2.9955456033349037,0.0008600000000000087
part,response0,gamma,0.8059163473080844,0.0008600000000000087
part,response0,delta,2.728837192989886,0.0008600000000000087
part,response1,gamma,0.883869837038219,0.0008600000000000087
part,response1,delta,3.670000028796494,0.0008600000000000087
accidental_high,response0,gamma,0.47605908988043666,0.0008600000000000087
accidental_high,response0,delta,1.8256975337862968,0.0008600000000000087
accidental_high,response1,gamma,0.38830386684276164,0.0008600000000000087
accidental_high,response1,delta,1.81670201709494,0.0008600000000000087
color,response0,gamma,0.3972645958419889,0.0017600000000000191
color,response0,delta,1.6540837241336703,0.0017600000000000191
color,response1,gamma,0.6407875523436815,0.0017600000000000191
color,response1,delta,1.3827920542098582,0.0017600000000000191
vague,response0,gamma,0.6193964933045208,0.0017600000000000191
vague,response0,delta,2.5003894581459463,0.0017600000000000191
vague,response1,gamma,0.7436104486696422,0.0017600000000000191
vague,response1,delta,2.2601951146498322,0.0017600000000000191
accidental_low,response0,gamma,0.42125502694398165,0.0017600000000000191
accidental_low,response0,delta,1.410912664141506,0.0017600000000000191
accidental_low,response1,gamma,0.22722900588996708,0.0017600000000000191
accidental_low,response1,delta,2.9955456033349037,0.0017600000000000191
part,response0,gamma,0.8059163473080844,0.0017600000000000191
part,response0,delta,2.728837192989886,0.0017600000000000191
part,response1,gamma,0.883869837038219,0.0017600000000000191
part,response1,delta,3.670000028796494,0.0017600000000000191
accidental_high,response0,gamma,0.47605908988043666,0.0017600000000000191
accidental_high,response0,delta,1.8256975337862968,0.0017600000000000191
accidental_high,response1,gamma,0.38830386684276164,0.0017600000000000191
accidental_high,response1,delta,1.81670201709494,0.0017600000000000191
color,response0,gamma,0.3972645958419889,0.0014800000000000162
color,response0,delta,1.6540837241336703,0.0014800000000000162
color,response1,gamma,0.6293390409555286,0.0014800000000000162
color,response1,delta,1.3827920542098582,0.0014800000000000162
vague,response0,gamma,0.6193964933045208,0.0014800000000000162
vague,response0,delta,2.5003894581459463,0.0014800000000000162
vague,response1,gamma,0.7436104486696422,0.0014800000000000162
vague,response1,delta,2.2601951146498322,0.0014800000000000162
accidental_low,response0,gamma,0.42125502694398165,0.0014800000000000162
accidental_low,response0,delta,1.410912664141506,0.0014800000000000162
accidental_low,response1,gamma,0.22722900588996708,0.0014800000000000162
accidental_low,response1,delta,2.9955456033349037,0.0014800000000000162
part,response0,gamma,0.8059163473080844,0.0014800000000000162
part,response0,delta,2.728837192989886,0.0014800000000000162
part,response1,gamma,0.883869837038219,0.0014800000000000162
part,response1,delta,3.670000028796494,0.0014800000000000162
accidental_high,response0,gamma,0.47605908988043666,0.0014800000000000162
accidental_high,response0,delta,1.8256975337862968,0.0014800000000000162
accidental_high,response1,gamma,0.38830386684276164,0.0014800000000000162
accidental_high,response1,delta,1.81670201709494,0.0014800000000000162
color,response0,gamma,0.3972645958419889,0.0034200000000000376
color,response0,delta,1.6540837241336703,0.0034200000000000376
color,response1,gamma,0.6293390409555286,0.0034200000000000376
color,response1,delta,1.3827920542098582,0.0034200000000000376
vague,response0,gamma,0.6193964933045208,0.0034200000000000376
vague,response0,delta,2.5003894581459463,0.0034200000000000376
vague,response1,gamma,0.7436104486696422,0.0034200000000000376
vague,response1,delta,2.2601951146498322,0.0034200000000000376
accidental_low,response0,gamma,0.42125502694398165,0.0034200000000000376
accidental_low,response0,delta,1.410912664141506,0.0034200000000000376
accidental_low,response1,gamma,0.22722900588996708,0.0034200000000000376
accidental_low,response1,delta,2.9955456033349037,0.0034200000000000376
part,response0,gamma,0.8059163473080844,0.0034200000000000376
part,response0,delta,2.728837192989886,0.0034200000000000376
part,response1,gamma,0.883869837038219,0.0034200000000000376
part,response1,delta,3.670000028796494,0.0034200000000000376
accidental_high,response0,gamma,0.47605908988043666,0.0034200000000000376
accidental_high,response0,delta,1.8256975337862968,0.0034200000000000376
accidental_high,response1,gamma,0.38830386684276164,0.0034200000000000376
accidental_high,response1,delta,1.626709708943963,0.0034200000000000376
color,response0,gamma,0.3972645958419889,0.0027000000000000288
color,response0,delta,1.6540837241336703,0.0027000000000000288
color,response1,gamma,0.6293390409555286,0.0027000000000000288
color,response1,delta,1.3827920542098582,0.0027000000000000288
vague,response0,gamma,0.6065519747789949,0.0027000000000000288
vague,response0,delta,2.5003894581459463,0.0027000000000000288
vague,response1,gamma,0.7436104486696422,0.0027000000000000288
vague,response1,delta,2.2601951146498322,0.0027000000000000288
accidental_low,response0,gamma,0.42125502694398165,0.0027000000000000288
accidental_low,response0,delta,1.410912664141506,0.0027000000000000288
accidental_low,response1,gamma,0.22722900588996708,0.0027000000000000288
accidental_low,response1,delta,2.9955456033349037,0.0027000000000000288
part,response0,gamma,0.8059163473080844,0.0027000000000000288
part,response0,delta,2.728837192989886,0.0027000000000000288
part,response1,gamma,0.883869837038219,0.0027000000000000288
part,response1,delta,3.670000028796494,0.0027000000000000288
accidental_high,response0,gamma,0.47605908988043666,0.0027000000000000288
accidental_high,response0,delta,1.8256975337862968,0.0027000000000000288
accidental_high,response1,gamma,0.38830386684276164,0.0027000000000000288
accidental_high,response1,delta,1.626709708943963,0.0027000000000000288
color,response0,gamma,0.3972645958419889,0.0003400000000000036
color,response0,delta,1.6540837241336703,0.0003400000000000036
color,response1,gamma,0.6293390409555286,0.0003400000000000036
color,response1,delta,1.3827920542098582,0.0003400000000000036
vague,response0,gamma,0.6065519747789949,0.0003400000000000036
vague,response0,delta,2.5003894581459463,0.0003400000000000036
vague,response1,gamma,0.7436104486696422,0.0003400000000000036
vague,response1,delta,2.2601951146498322,0.0003400000000000036
accidental_low,response0,gamma,0.42125502694398165,0.0003400000000000036
accidental_low,response0,delta,1.410912664141506,0.0003400000000000036
accidental_low,response1,gamma,0.22722900588996708,0.0003400000000000036
accidental_low,response1,delta,2.9955456033349037,0.0003400000000000036
part,response0,gamma,0.8059163473080844,0.0003400000000000036
part,response0,delta,2.728837192989886,0.0003400000000000036
part,response1,gamma,0.883869837038219,0.0003400000000000036
part,response1,delta,3.670000028796494,0.0003400000000000036
accidental_high,response0,gamma,0.47605908988043666,0.0003400000000000036
accidental_high,response0,delta,1.8256975337862968,0.0003400000000000036
accidental_high,response1,gamma,0.39727052371017635,0.0003400000000000036
accidental_high,response1,delta,1.626709708943963,0.0003400000000000036
color,response0,gamma,0.3972645958419889,0.000020000000000000212
color,response0,delta,1.6540837241336703,0.000020000000000000212
color,response1,gamma,0.6293390409555286,0.000020000000000000212
color,response1,delta,1.3827920542098582,0.000020000000000000212
vague,response0,gamma,0.6065519747789949,0.000020000000000000212
vague,response0,delta,2.5003894581459463,0.000020000000000000212
vague,response1,gamma,0.7436104486696422,0.000020000000000000212
vague,response1,delta,2.2601951146498322,0.000020000000000000212
accidental_low,response0,gamma,0.42125502694398165,0.000020000000000000212
accidental_low,response0,delta,1.410912664141506,0.000020000000000000212
accidental_low,response1,gamma,0.22722900588996708,0.000020000000000000212
accidental_low,response1,delta,2.9955456033349037,0.000020000000000000212
part,response0,gamma,0.8059163473080844,0.000020000000000000212
part,response0,delta,2.710398007184267,0.000020000000000000212
part,response1,gamma,0.883869837038219,0.000020000000000000212
part,response1,delta,3.670000028796494,0.000020000000000000212
accidental_high,response0,gamma,0.47605908988043666,0.000020000000000000212
accidental_high,response0,delta,1.8256975337862968,0.000020000000000000212
accidental_high,response1,gamma,0.39727052371017635,0.000020000000000000212
accidental_high,response1,delta,1.626709708943963,0.000020000000000000212
color,response0,gamma,0.3972645958419889,0.0003400000000000036
color,response0,delta,1.6540837241336703,0.0003400000000000036
color,response1,gamma,0.6293390409555286,0.0003400000000000036
color,response1,delta,1.3827920542098582,0.0003400000000000036
vague,response0,gamma,0.6065519747789949,0.0003400000000000036
vague,response0,delta,2.5003894581459463,0.0003400000000000036
vague,response1,gamma,0.7436104486696422,0.0003400000000000036
vague,response1,delta,2.2601951146498322,0.0003400000000000036
accidental_low,response0,gamma,0.42125502694398165,0.0003400000000000036
accidental_low,response0,delta,1.410912664141506,0.0003400000000000036
accidental_low,response1,gamma,0.22722900588996708,0.0003400000000000036
accidental_low,response1,delta,2.9955456033349037,0.0003400000000000036
part,response0,gamma,0.7612119424156845,0.0003400000000000036
part,response0,delta,2.710398007184267,0.0003400000000000036
part,response1,gamma,0.883869837038219,0.0003400000000000036
part,response1,delta,3.670000028796494,0.0003400000000000036
accidental_high,response0,gamma,0.47605908988043666,0.0003400000000000036
accidental_high,response0,delta,1.8256975337862968,0.0003400000000000036
accidental_high,response1,gamma,0.39727052371017635,0.0003400000000000036
accidental_high,response1,delta,1.626709708943963,0.0003400000000000036
color,response0,gamma,0.3972645958419889,0.0007400000000000074
color,response0,delta,1.6540837241336703,0.0007400000000000074
color,response1,gamma,0.6293390409555286,0.0007400000000000074
color,response1,delta,1.3827920542098582,0.0007400000000000074
vague,response0,gamma,0.6065519747789949,0.0007400000000000074
vague,response0,delta,2.5003894581459463,0.0007400000000000074
vague,response1,gamma,0.7436104486696422,0.0007400000000000074
vague,response1,delta,2.2601951146498322,0.0007400000000000074
accidental_low,response0,gamma,0.42125502694398165,0.0007400000000000074
accidental_low,response0,delta,1.5572505071759224,0.0007400000000000074
accidental_low,response1,gamma,0.22722900588996708,0.0007400000000000074
accidental_low,response1,delta,2.9955456033349037,0.0007400000000000074
part,response0,gamma,0.7612119424156845,0.0007400000000000074
part,response0,delta,2.710398007184267,0.0007400000000000074
part,response1,gamma,0.883869837038219,0.0007400000000000074
part,response1,delta,3.670000028796494,0.0007400000000000074
accidental_high,response0,gamma,0.47605908988043666,0.0007400000000000074
accidental_high,response0,delta,1.8256975337862968,0.0007400000000000074
accidental_high,response1,gamma,0.39727052371017635,0.0007400000000000074
accidental_high,response1,delta,1.626709708943963,0.0007400000000000074
color,response0,gamma,0.3972645958419889,0.0013600000000000146
color,response0,delta,1.6540837241336703,0.0013600000000000146
color,response1,gamma,0.6293390409555286,0.0013600000000000146
color,response1,delta,1.3827920542098582,0.0013600000000000146
vague,response0,gamma,0.6065519747789949,0.0013600000000000146
vague,response0,delta,2.5003894581459463,0.0013600000000000146
vague,response1,gamma,0.7436104486696422,0.0013600000000000146
vague,response1,delta,2.2601951146498322,0.0013600000000000146
accidental_low,response0,gamma,0.42125502694398165,0.0013600000000000146
accidental_low,response0,delta,1.5572505071759224,0.0013600000000000146
accidental_low,response1,gamma,0.22722900588996708,0.0013600000000000146
accidental_low,response1,delta,2.9955456033349037,0.0013600000000000146
part,response0,gamma,0.7612119424156845,0.0013600000000000146
part,response0,delta,2.710398007184267,0.0013600000000000146
part,response1,gamma,0.883869837038219,0.0013600000000000146
part,response1,delta,3.5938253509812057,0.0013600000000000146
accidental_high,response0,gamma,0.47605908988043666,0.0013600000000000146
